date,pm25,pm10,o3,no2,so2,co,temp,humidity,windspeedmean,precipitation_mm,Rained,Rain_Intensity
15-07-2025,42.0,49.0,36.0,18.0,4.0,9.0,28.9,82.2,13.6,6.1,True,Low
16-07-2025,60.0,45.0,26.0,19.0,4.0,7.0,29.1,85.5,8.4,5.0,True,Low
17-07-2025,44.0,36.0,27.0,15.0,4.0,8.0,29.3,80.7,9.8,2.1,True,Low
18-07-2025,46.0,39.0,26.0,15.0,3.0,8.0,28.5,84.8,11.9,2.5,True,Low
19-07-2025,44.0,51.0,29.0,16.0,4.0,9.0,29.8,74.0,12.9,0.1,True,Low
20-07-2025,48.0,63.0,29.0,19.0,4.0,11.0,30.9,70.8,7.1,0.0,False,No Rain
21-07-2025,70.0,56.0,28.0,17.0,3.0,11.0,29.6,80.7,5.6,0.9,True,Low
22-07-2025,71.0,53.0,8.0,20.0,4.0,14.0,28.7,86.7,5.3,0.3,True,Low
23-07-2025,59.0,65.0,27.0,15.0,4.0,10.0,28.7,87.3,5.1,4.0,True,Low
24-07-2025,65.0,76.0,14.0,15.0,4.0,11.0,31.1,74.6,9.7,1.1,True,Low
25-07-2025,79.0,49.0,28.0,16.0,4.0,11.0,32.4,70.7,10.8,0.0,False,No Rain
26-07-2025,52.0,66.0,33.0,23.0,4.0,12.0,31.5,72.4,6.1,2.8,True,Low
27-07-2025,62.0,68.0,20.0,20.0,4.0,13.0,32.0,72.2,7.8,1.3,True,Low
28-07-2025,99.0,34.0,27.0,17.0,3.0,13.0,31.2,77.1,6.4,0.4,True,Low
29-07-2025,56.0,38.0,29.0,15.0,3.0,12.0,28.4,90.5,6.7,7.3,True,Low
30-07-2025,55.0,25.0,29.0,18.0,5.0,10.0,28.5,90.6,7.8,17.1,True,Moderate
31-07-2025,46.0,43.0,33.0,16.0,5.0,9.0,27.2,96.3,5.9,22.2,True,Moderate
01-08-2025,53.0,61.0,30.0,15.0,5.0,8.0,28.5,85.5,8.7,6.8,True,Low
02-08-2025,51.0,62.0,35.0,16.0,5.0,8.0,29.3,82.0,11.0,1.8,True,Low
03-08-2025,52.0,75.0,30.0,19.0,5.0,9.0,29.5,83.2,10.6,0.5,True,Low
04-08-2025,61.0,63.0,25.0,20.0,5.0,9.0,30.0,77.0,10.2,0.6,True,Low
05-08-2025,57.0,69.0,27.0,19.0,5.0,9.0,29.5,77.5,10.0,9.0,True,Moderate
06-08-2025,70.0,74.0,28.0,17.0,5.0,9.0,30.3,74.0,8.5,0.7,True,Low
07-08-2025,64.0,77.0,25.0,17.0,5.0,9.0,31.1,69.6,11.7,0.0,False,No Rain
08-08-2025,57.0,32.0,40.0,14.0,5.0,9.0,31.5,65.1,10.9,0.0,False,No Rain
09-08-2025,29.0,72.0,23.0,8.0,5.0,8.0,26.4,95.0,7.7,10.8,True,Moderate
10-08-2025,76.0,83.0,20.0,19.0,6.0,9.0,29.5,80.3,8.0,1.2,True,Low
11-08-2025,75.0,62.0,38.0,17.0,6.0,8.0,30.6,73.2,8.7,2.9,True,Low
12-08-2025,74.0,79.0,54.0,19.0,6.0,11.0,29.3,81.3,7.0,0.7,True,Low
13-08-2025,73.0,37.0,48.0,20.0,5.0,11.0,31.1,73.0,6.5,0.0,False,No Rain
14-08-2025,54.0,53.0,44.0,18.0,6.0,11.0,27.2,92.5,4.5,8.2,True,Moderate
15-08-2025,93.0,62.0,48.0,19.0,5.0,12.0,28.1,89.3,5.0,2.3,True,Low
16-08-2025,105.0,59.0,36.0,18.0,2.0,11.0,29.6,84.1,6.3,9.9,True,Moderate
17-08-2025,83.0,56.0,35.0,17.0,2.0,11.0,29.3,83.5,7.6,2.8,True,Low
18-08-2025,81.0,57.0,14.0,18.0,3.0,11.0,30.1,79.5,9.9,11.6,True,Moderate
19-08-2025,79.0,56.0,16.0,23.0,4.0,11.0,30.0,79.8,7.4,5.9,True,Low
20-08-2025,100.0,52.0,28.0,16.0,3.0,11.0,30.8,75.1,11.7,5.7,True,Low
21-08-2025,64.0,69.0,23.0,26.0,1.0,15.0,30.7,76.7,8.8,15.2,True,Moderate
22-08-2025,106.0,52.0,35.0,22.0,1.0,12.0,29.8,82.3,4.0,2.3,True,Low
23-08-2025,74.0,40.0,26.0,23.0,1.0,12.0,28.7,85.6,7.0,9.6,True,Moderate
24-08-2025,56.0,44.0,13.0,25.0,1.0,13.0,28.2,86.7,8.2,14.8,True,Moderate
25-08-2025,75.0,44.0,12.0,27.0,2.0,17.0,27.4,89.9,11.5,11.6,True,Moderate
26-08-2025,66.0,63.0,14.0,36.0,5.0,22.0,27.3,92.7,11.8,6.1,True,Low
27-08-2025,78.0,96.0,31.0,23.0,1.0,18.0,27.5,92.2,4.6,1.1,True,Low
28-08-2025,120.0,56.0,6.0,15.0,2.0,8.0,30.0,82.9,6.3,10.3,True,Moderate
29-08-2025,86.0,51.0,8.0,15.0,3.0,9.0,28.2,91.7,10.9,9.1,True,Moderate
30-08-2025,60.0,50.0,7.0,16.0,3.0,8.0,29.4,81.6,12.4,3.3,True,Low
31-08-2025,61.0,29.0,9.0,19.0,2.0,8.0,27.8,85.4,11.6,14.8,True,Moderate
01-09-2025,30.0,23.0,9.0,16.0,4.0,8.0,25.8,92.3,14.7,31.6,True,Moderate
02-09-2025,33.0,28.0,9.0,19.0,4.0,10.0,26.2,93.3,14.0,30.0,True,Moderate
03-09-2025,46.0,43.0,10.0,17.0,4.0,10.0,26.5,91.5,8.0,21.0,True,Moderate
04-09-2025,54.0,44.0,7.0,17.0,4.0,9.0,28.1,86.1,6.5,10.1,True,Moderate
05-09-2025,51.0,48.0,6.0,15.0,4.0,9.0,28.5,83.3,10.0,5.2,True,Low
06-09-2025,62.0,56.0,9.0,13.0,2.0,5.0,29.8,78.3,11.8,9.3,True,Moderate
07-09-2025,89.0,49.0,4.0,34.0,12.0,8.0,28.9,82.1,9.6,4.3,True,Low
08-09-2025,27.0,65.0,8.0,29.0,5.0,5.0,30.0,73.9,6.1,0.7,True,Low
09-09-2025,54.0,60.0,10.0,19.0,5.0,5.0,30.3,75.9,9.7,0.5,True,Low
10-09-2025,39.0,76.0,8.0,28.0,6.0,28.0,30.0,75.5,13.8,0.0,False,No Rain
11-09-2025,53.0,89.0,8.0,33.0,3.0,78.0,29.6,70.8,12.7,0.0,False,No Rain
12-09-2025,76.0,102.0,12.0,26.0,5.0,77.0,29.6,69.6,11.0,0.2,True,Low
13-09-2025,70.0,141.0,9.0,23.0,4.0,76.0,30.6,67.3,6.8,0.3,True,Low
14-09-2025,95.0,129.0,11.0,23.0,3.0,60.0,30.8,68.4,6.7,0.0,False,No Rain
15-09-2025,83.0,119.0,17.0,22.0,4.0,23.0,31.1,64.4,7.9,0.0,False,No Rain
16-09-2025,87.0,84.0,17.0,24.0,4.0,19.0,31.0,67.6,4.9,0.0,False,No Rain
17-09-2025,117.0,92.0,14.0,30.0,4.0,40.0,29.8,76.1,5.1,0.3,True,Low
18-09-2025,116.0,112.0,4.0,28.0,3.0,46.0,29.0,80.7,4.5,2.2,True,Low
19-09-2025,163.0,133.6,29.2,21.8,4.9,14.0,30.8,71.6,6.4,0.8,True,Low
20-09-2025,106.7,90.4,28.8,17.6,4.5,11.0,30.7,69.7,8.6,0.0,False,No Rain
21-09-2025,114.6,99.7,30.1,18.8,4.9,11.6,30.3,66.7,8.2,0.0,False,No Rain
22-09-2025,113.5,100.7,30.9,18.8,5.1,11.5,30.5,64.9,8.4,0.0,False,No Rain
23-09-2025,104.8,95.0,5.0,8.0,3.0,10.0,30.3,58.8,9.4,0.0,False,No Rain
24-09-2025,151.0,82.0,19.0,20.0,2.0,51.0,29.7,62.2,9.7,0.0,False,No Rain
25-09-2025,70.0,88.0,22.0,21.0,3.0,58.0,29.9,63.5,8.5,0.0,False,No Rain
26-09-2025,87.0,105.0,42.0,25.0,3.0,66.0,30.4,64.2,11.2,0.0,False,No Rain
27-09-2025,130.0,81.0,15.0,20.0,4.0,88.0,32.1,61.7,6.7,0.4,True,Low
28-09-2025,92.0,76.0,19.0,24.0,4.0,113.0,31.6,66.7,10.4,0.0,False,No Rain
29-09-2025,89.0,90.0,8.0,24.0,3.0,120.0,31.3,66.7,8.3,0.2,True,Low
30-09-2025,109.0,62.0,40.0,23.0,3.0,133.0,27.8,82.3,7.6,7.3,True,Low
01-10-2025,100.0,66.0,29.0,20.0,3.0,140.0,28.4,79.8,4.1,3.1,True,Low
02-10-2025,104.0,57.0,15.0,19.0,3.0,83.0,28.5,80.4,6.3,1.7,True,Low
03-10-2025,77.0,88.0,1.0,23.0,3.0,13.0,28.5,77.4,5.2,0.7,True,Low
04-10-2025,135.0,95.0,1.0,27.0,4.0,10.0,29.2,72.2,6.8,0.1,True,Low
05-10-2025,138.0,56.0,1.0,23.0,3.0,7.0,28.9,73.1,7.9,0.0,False,No Rain
06-10-2025,80.0,38.0,1.0,20.0,3.0,6.0,23.6,87.8,8.6,17.7,True,Moderate
07-10-2025,61.0,65.0,4.0,23.0,3.0,8.0,23.1,88.0,8.1,6.7,True,Low
08-10-2025,106.0,81.0,2.0,18.0,3.0,6.0,22.6,86.1,6.7,0.7,True,Low
09-10-2025,113.0,127.0,2.0,24.0,4.0,8.0,24.0,77.1,9.4,0.1,True,Low
10-10-2025,154.0,128.0,34.0,24.0,4.0,14.0,23.7,72.0,6.0,0.0,False,No Rain
11-10-2025,158.0,117.0,34.0,23.0,4.0,9.0,24.0,73.0,6.1,0.0,False,No Rain
12-10-2025,146.0,134.0,34.0,30.0,3.0,6.0,25.3,70.3,7.0,0.0,False,No Rain
13-10-2025,161.0,129.0,13.0,32.0,3.0,6.0,25.2,67.3,4.8,0.0,False,No Rain
14-10-2025,160.0,142.0,12.0,37.0,4.0,10.0,25.4,60.6,4.9,0.0,False,No Rain
15-10-2025,167.0,151.0,1.0,34.0,3.0,9.0,24.9,61.3,2.4,0.0,False,No Rain
16-10-2025,171.0,144.0,77.0,34.0,4.0,4.0,24.9,61.3,3.1,0.0,False,No Rain
17-10-2025,177.0,172.0,86.0,42.0,3.0,8.0,29.2,47.9,5.6,0.0,False,No Rain
