pm25,pm10,o3,no2,so2,co,temp,humidity,windspeedmean,precipitation_mm,month,day,is_festive,AQI,AQHI
87.0,60.0,11.0,13.0,1.0,4.0,31.7,75.0,11.5,2.7,8,11,0,189.75862068965517,0.5904888024132108
68.0,66.0,26.0,14.0,2.0,5.0,30.7,72.5,8.9,4.1,8,12,0,137.34177215189874,0.58715202739804
82.0,73.0,30.0,19.0,1.0,7.0,30.4,75.6,6.4,2.8,8,13,0,172.68965517241378,0.7239692660667002
106.0,75.0,27.0,13.0,1.0,6.0,31.3,75.3,6.4,0.9,8,14,0,252.20689655172413,0.7742473225756108
105.0,57.0,18.0,17.0,2.0,9.0,31.2,74.3,8.8,7.0,8,15,0,248.79310344827587,0.755189458809958
84.0,58.0,52.0,15.0,1.0,8.0,30.6,78.3,5.5,5.7,8,16,0,179.51724137931035,0.820615515757109
84.0,54.0,17.0,19.0,1.0,7.0,31.7,77.0,9.1,4.2,8,17,0,179.51724137931035,0.6620469372161076
78.0,62.0,38.0,21.0,2.0,10.0,31.3,78.3,6.8,5.7,8,18,0,200.0,0.7663438203348497
102.0,76.0,60.0,21.0,1.0,11.0,28.9,88.7,4.0,7.8,8,19,0,238.55172413793105,1.0132249385470697
132.0,48.0,19.0,16.0,2.0,7.0,30.1,83.9,5.6,3.6,8,20,0,309.4418604651163,0.8889435645361837
68.0,49.0,17.0,15.0,2.0,7.0,31.4,76.8,8.5,1.5,8,21,0,162.40506329113924,0.5468095484429477
71.0,47.0,11.0,11.0,5.0,6.0,30.8,78.1,6.5,5.6,8,22,0,149.873417721519,0.4936483770975651
73.0,57.0,14.0,12.0,4.0,6.0,29.2,85.9,10.4,12.8,8,23,0,149.873417721519,0.5286456355484415
69.0,53.0,15.0,10.0,4.0,5.0,29.9,80.7,10.5,9.2,8,24,0,137.34177215189874,0.4967118781912655
69.0,50.0,22.0,9.0,4.0,4.0,30.0,76.0,12.8,1.7,8,25,0,128.31034482758622,0.5259578236827459
70.0,34.0,16.0,14.0,5.0,7.0,30.8,73.1,10.2,1.4,8,26,0,162.40506329113924,0.5424001130925294
57.0,42.0,11.0,15.0,4.0,9.0,29.8,82.6,6.3,5.9,8,27,0,187.46835443037975,0.46000098247491866
71.0,42.0,8.0,14.0,4.0,6.0,28.2,92.7,8.8,13.3,8,28,0,149.873417721519,0.5037827046062063
61.0,60.0,32.0,14.0,4.0,8.0,28.3,91.4,5.9,3.3,8,29,0,174.9367088607595,0.5852443314209715
86.0,90.0,20.0,15.0,4.0,6.0,30.6,81.6,5.9,2.1,8,30,0,186.3448275862069,0.652811678121278
130.0,84.0,6.0,23.0,4.0,12.0,31.2,76.1,9.5,1.1,8,31,0,307.90697674418607,0.8694446428855601
128.0,48.0,105.0,15.0,4.0,9.0,28.2,89.3,5.6,1.3,9,1,0,306.37209302325584,1.3544629635975614
87.0,46.0,78.0,18.0,5.0,11.0,27.2,91.9,8.4,25.7,9,2,0,213.91304347826087,1.0105468663907422
80.0,60.0,10.0,28.0,4.0,15.0,27.1,92.9,3.3,6.3,9,3,0,271.30434782608694,0.6839817955366218
94.0,58.0,20.0,17.0,4.0,8.0,27.5,91.8,4.2,7.7,9,4,0,211.24137931034483,0.7108672737636139
86.0,70.0,34.0,16.0,5.0,9.0,27.8,88.0,6.5,0.8,9,5,0,187.46835443037975,0.739313903108985
105.0,55.0,28.0,25.0,6.0,11.0,29.6,78.7,9.5,8.0,9,6,0,248.79310344827587,0.8839341948240187
81.0,49.0,12.0,15.0,5.0,7.0,27.9,89.9,4.9,4.9,9,7,0,169.27586206896552,0.5839285351575172
76.0,34.0,13.0,10.0,6.0,5.0,28.3,87.2,11.3,5.2,9,8,0,152.20689655172413,0.5203512116850392
57.0,41.0,17.0,15.0,8.0,6.0,28.1,83.5,11.9,0.2,9,9,0,149.873417721519,0.4925162288038952
69.0,42.0,24.0,13.0,6.0,6.0,28.3,84.0,5.9,0.8,9,10,0,149.873417721519,0.5722875677971045
71.0,55.0,16.0,12.0,6.0,5.0,30.0,80.1,9.5,2.6,9,11,0,137.34177215189874,0.5296600892953768
81.0,65.0,16.0,12.0,6.0,5.0,29.9,77.0,13.4,0.5,9,12,0,169.27586206896552,0.5791869570448629
70.0,73.0,23.0,13.0,5.0,5.0,29.9,71.1,14.0,0.1,9,13,0,137.34177215189874,0.5717781969223239
64.0,76.0,26.0,14.0,5.0,8.0,29.5,71.4,10.1,0.0,9,14,0,174.9367088607595,0.5672968312576537
78.0,80.0,23.0,15.0,6.0,7.0,30.0,67.4,9.9,0.0,9,15,0,162.40506329113924,0.6293756354664213
94.0,90.0,33.0,16.0,5.0,7.0,29.9,68.9,9.0,0.0,9,16,0,211.24137931034483,0.7741538163089474
122.0,96.0,38.0,17.0,6.0,6.0,29.8,70.6,8.3,0.0,9,17,0,301.7674418604651,0.9543149890466255
122.0,97.0,42.0,20.0,7.0,9.0,29.9,67.7,9.3,0.0,9,18,0,301.7674418604651,1.004757311530179
133.0,104.0,55.0,25.0,9.0,12.0,29.9,67.2,7.4,0.0,9,19,0,310.2093023255814,1.1835272931056255
152.0,67.0,14.0,13.0,7.0,6.0,29.6,68.5,4.8,0.0,9,20,0,324.7906976744186,0.9357075762883731
93.0,27.0,7.0,9.0,6.0,5.0,28.8,73.0,11.7,4.0,9,21,0,207.82758620689654,0.5628683280976351
52.0,37.0,12.0,7.0,5.0,5.0,25.5,89.7,14.3,50.9,9,22,0,137.34177215189874,0.37106743872184145
67.0,22.0,7.0,12.0,5.0,6.0,26.9,88.5,17.7,15.5,9,23,0,149.873417721519,0.46109925936008794
56.0,29.0,12.0,10.0,5.0,6.0,25.2,94.5,12.4,13.0,9,24,0,149.873417721519,0.41671967732989645
52.0,57.0,32.0,13.0,6.0,9.0,24.2,91.8,11.2,0.6,9,25,0,187.46835443037975,0.531790772397255
85.0,87.0,43.0,15.0,6.0,20.0,27.0,81.1,6.6,0.0,9,26,0,317.98816568047334,0.7753590726705416
141.0,101.0,34.0,18.0,7.0,25.0,28.4,76.1,4.2,0.0,9,27,0,347.27810650887574,1.0389560127803525
140.0,118.0,38.0,19.0,5.0,20.0,29.6,68.4,3.3,0.3,9,28,0,317.98816568047334,1.065966984710665
132.0,83.0,40.0,14.0,6.0,8.0,28.8,66.9,6.0,0.2,9,29,0,309.4418604651163,0.9895813619647381
90.0,103.0,46.0,20.0,7.0,13.0,28.5,68.5,8.6,0.0,9,30,0,242.6086956521739,0.8630194120846817
114.0,107.0,38.0,17.0,5.0,11.0,28.7,67.5,5.3,0.0,10,1,1,279.51724137931035,0.9132155530757511
138.0,87.0,41.0,25.0,7.0,11.0,29.2,65.6,4.5,0.0,10,2,1,314.04651162790697,1.1287756929507635
107.0,115.0,62.0,32.0,9.0,15.0,29.2,58.4,3.3,0.0,10,3,1,271.30434782608694,1.1532680199049068
160.0,125.0,72.0,37.0,10.0,22.0,29.1,63.6,5.7,0.7,10,4,1,330.93023255813955,1.542823487913644
153.0,96.0,41.0,27.0,6.0,12.0,28.7,64.6,3.2,0.0,10,5,1,325.5581395348837,1.2264191353779268
119.0,108.0,50.0,29.0,8.0,13.0,27.7,62.1,6.0,0.0,10,6,1,296.58620689655174,1.1187238638920252
125.0,126.0,80.0,40.0,10.0,17.0,27.0,62.2,3.9,0.0,10,7,1,304.06976744186045,1.430295147621601
150.0,134.0,30.0,34.0,16.0,15.0,28.0,59.4,4.2,0.0,10,8,1,323.25581395348837,1.2126479562489223
157.0,142.0,25.0,37.0,7.0,13.0,28.4,60.2,6.9,0.0,10,9,1,328.62790697674416,1.2488414562088832
157.0,113.0,26.0,22.0,7.0,9.0,28.3,68.0,9.9,0.1,10,10,1,328.62790697674416,1.1135834571561496
133.0,94.0,49.0,27.0,9.0,10.0,26.3,63.0,9.8,0.8,10,11,1,310.2093023255814,1.1675567246169019
149.0,118.0,42.0,32.0,10.0,18.0,25.2,56.4,4.5,0.0,10,12,1,322.48837209302326,1.2583844354545881
143.0,102.0,42.0,28.0,7.0,13.0,24.6,61.1,4.4,0.0,10,13,1,317.8837209302326,1.188949707795902
124.0,126.0,48.0,36.0,9.0,21.0,25.1,56.4,7.3,0.0,10,14,1,323.8461538461538,1.1990781134737463
145.0,153.0,38.0,38.0,8.0,29.0,25.8,57.5,4.4,0.0,10,15,1,370.7100591715976,1.2706787394555816
156.0,193.0,48.0,33.0,9.0,22.0,26.4,57.7,4.5,0.0,10,16,1,329.70414201183434,1.3402662053677592
181.0,204.0,23.0,39.0,10.0,33.0,26.8,53.3,3.9,0.0,10,17,1,394.14201183431953,1.3839125845339446
182.0,212.0,81.0,36.0,9.0,19.0,26.3,58.9,4.0,0.1,10,18,1,347.8139534883721,1.7077889053587842
195.0,195.0,48.0,34.0,8.0,19.0,25.3,60.4,4.3,0.0,10,19,1,357.7906976744186,1.560065068299961
217.0,183.0,28.0,33.0,10.0,18.0,25.1,57.4,2.6,0.0,10,20,1,374.6744186046512,1.5500451845234091
194.0,166.0,23.0,31.0,7.0,17.0,24.4,54.5,2.9,0.0,10,21,1,357.0232558139535,1.3769082633307432
182.0,171.0,39.0,39.0,10.0,20.0,23.6,54.1,6.1,0.0,10,22,1,347.8139534883721,1.4842299052084629
168.0,254.0,69.0,51.0,12.0,35.0,24.0,53.3,2.7,0.0,10,23,1,406.60377358490564,1.7055584598812912
213.0,236.0,71.0,47.0,13.0,36.0,24.6,56.6,2.8,0.0,10,24,1,412.8301886792453,1.9285410226688746
192.0,225.0,43.0,44.0,10.0,36.0,24.1,59.3,2.1,0.0,10,25,1,412.8301886792453,1.6111863907757125
215.0,278.0,39.0,57.0,11.0,34.0,23.3,62.7,1.1,0.0,10,26,1,400.0,1.8422854431293954
241.0,257.0,1.0,37.0,10.0,32.0,23.2,65.6,1.6,0.0,10,27,1,393.09302325581393,1.557562047919563
254.0,275.0,50.0,41.0,8.0,32.0,23.7,61.7,4.0,0.0,10,28,1,402.1927710843373,1.9685985206103869
258.0,333.0,16.0,55.0,11.0,42.0,23.2,66.0,2.6,0.0,10,29,1,450.188679245283,1.9210168363041644
289.0,281.0,37.0,51.0,14.0,44.0,23.7,65.0,1.2,0.0,10,30,1,462.64150943396226,2.188130518833809
253.0,268.0,33.0,54.0,14.0,31.0,23.3,68.6,2.0,0.0,10,31,1,401.7951807228916,1.9883892664194747
258.0,282.0,5.0,52.0,13.0,11.0,23.6,67.1,3.2,0.0,11,1,1,403.7831325301205,1.8231442253088985
265.0,182.0,25.0,36.0,12.0,13.0,23.6,67.3,4.8,0.0,11,2,1,406.56626506024094,1.8255808914476974
213.0,113.0,43.0,24.0,14.0,8.0,24.2,66.3,9.9,0.1,11,3,1,371.6046511627907,1.5307233976076016
156.0,397.0,37.0,36.0,12.0,17.0,23.4,59.8,10.6,0.0,11,4,1,358.6455696202532,1.3042376631503432
403.0,205.0,44.0,30.0,13.0,12.0,19.7,70.0,8.6,0.0,11,5,1,461.433734939759,2.6819603160045986
244.0,181.0,60.0,33.0,15.0,14.0,20.7,51.9,11.1,0.0,11,6,1,395.3953488372093,1.8939151042204039
216.0,789.0,9.0,42.0,14.0,26.0,19.4,47.3,6.3,0.0,11,7,1,373.90697674418607,1.5182578784997403
719.0,240.0,57.0,55.0,16.0,31.0,18.3,61.1,1.0,0.0,11,8,1,382.4260355029586,5.146247350295475
244.0,347.0,30.0,50.0,15.0,41.0,19.7,66.4,1.5,0.0,11,9,1,443.9622641509434,1.8789282527398992
335.0,259.0,50.0,36.0,13.0,41.0,20.2,68.6,2.0,0.0,11,10,1,443.9622641509434,2.3823203647397166
275.0,362.0,55.0,45.0,14.0,42.0,21.2,63.8,3.4,0.0,11,11,1,450.188679245283,2.1600951071605334
303.0,317.0,18.0,45.0,12.0,36.0,21.6,67.6,1.7,0.0,11,12,1,421.67469879518075,2.0869268079384122
294.0,143.0,20.0,33.0,11.0,17.0,21.7,72.1,4.1,0.2,11,13,1,418.09638554216866,1.9269942402701095
196.0,114.0,30.0,27.0,10.0,12.0,22.2,75.1,7.1,2.6,11,14,1,358.5581395348837,1.3906462147009553
170.0,141.0,38.0,23.0,11.0,11.0,21.3,74.4,6.6,0.6,11,15,1,338.6046511627907,1.2609944532163921
205.0,150.0,43.0,30.0,13.0,22.0,19.8,64.6,12.7,0.0,11,16,1,365.4651162790698,1.545557583812025
194.0,220.0,5.0,42.0,13.0,30.0,19.2,64.4,6.5,0.0,11,17,1,376.56804733727813,1.3759739581445853
233.0,213.0,32.0,37.0,12.0,17.0,20.1,67.2,3.4,0.0,11,18,1,386.95348837209303,1.7009404572431825
245.0,239.0,51.0,39.0,13.0,22.0,21.5,65.3,7.1,0.0,11,19,1,396.16279069767444,1.904047745682006
261.0,259.0,47.0,33.0,12.0,19.0,20.8,73.5,3.7,0.0,11,20,1,404.9759036144578,1.9088638749098155
277.0,183.0,31.0,44.0,14.0,29.0,20.0,67.4,4.1,0.0,11,21,1,411.33734939759034,2.0105038983391585
190.0,227.0,41.0,33.0,9.0,30.0,19.5,61.0,1.5,0.0,11,22,1,376.56804733727813,1.481388767572324
240.0,139.0,32.0,22.0,11.0,12.0,19.8,57.9,6.9,0.0,11,23,1,392.3255813953488,1.5921958860604848
172.0,159.0,38.0,30.0,12.0,18.0,19.5,55.3,10.2,0.0,11,24,1,340.13953488372096,1.338173875884822
184.0,240.0,39.0,45.0,12.0,36.0,19.1,59.8,3.8,0.0,11,25,1,412.8301886792453,1.5532612914029447
256.0,241.0,15.0,49.0,8.0,39.0,18.8,68.8,3.1,0.0,11,26,1,431.50943396226415,1.843557315093479
250.0,233.0,14.0,49.0,9.0,36.0,19.8,67.9,1.3,0.0,11,27,1,412.8301886792453,1.8039893072770152
244.0,219.0,28.0,43.0,6.0,27.0,20.4,71.1,1.2,0.0,11,28,1,395.3953488372093,1.7967973674046724
243.0,210.0,31.0,38.0,14.0,20.0,19.5,72.7,2.8,0.0,11,29,1,394.62790697674416,1.75998411125915
243.0,204.0,26.0,40.0,11.0,19.0,18.5,72.5,3.3,0.0,11,30,1,394.62790697674416,1.7492621947281068
222.0,187.0,25.0,46.0,11.0,31.0,18.1,66.7,4.3,0.0,12,1,0,382.4260355029586,1.6864987331288288
220.0,257.0,10.0,52.0,12.0,38.0,17.9,65.0,1.7,0.0,12,2,0,425.2830188679245,1.6435992957384804
257.0,241.0,23.0,51.0,10.0,33.0,17.6,65.2,2.6,0.0,12,3,0,403.3855421686747,1.918571378424101
254.0,222.0,25.0,42.0,10.0,28.0,16.8,69.5,1.3,0.0,12,4,0,402.1927710843373,1.824082223131221
238.0,265.0,27.0,54.0,10.0,39.0,17.0,72.1,1.1,0.0,12,5,0,431.50943396226415,1.8668770405071484
277.0,231.0,9.0,42.0,9.0,29.0,16.6,74.7,1.5,0.0,12,6,0,411.33734939759034,1.8539667595389462
261.0,274.0,28.0,44.0,10.0,33.0,16.2,73.1,3.6,0.0,12,7,0,404.9759036144578,1.9016980211603989
277.0,307.0,23.0,50.0,12.0,43.0,15.4,76.3,2.2,0.0,12,8,0,456.41509433962267,2.0213210038313316
310.0,385.0,12.0,49.0,12.0,48.0,16.1,70.9,1.6,0.0,12,9,0,487.54716981132077,2.1299649413346033
356.0,377.0,9.0,47.0,10.0,43.0,16.2,75.0,2.9,0.3,12,10,0,456.41509433962267,2.355846685382728
357.0,258.0,14.0,41.0,8.0,22.0,15.8,79.6,2.9,0.0,12,11,0,443.144578313253,2.331283011819708
284.0,113.0,14.0,29.0,9.0,14.0,16.7,82.3,4.4,0.4,12,12,0,414.12048192771084,1.7941500482855557
174.0,131.0,11.0,31.0,8.0,12.0,15.5,79.9,5.3,0.0,12,13,0,341.6744186046512,1.2004408216263922
190.0,141.0,22.0,29.0,8.0,11.0,14.7,80.4,7.1,0.0,12,14,0,353.95348837209303,1.330541905667002
200.0,167.0,26.0,33.0,10.0,12.0,14.4,78.9,6.7,0.0,12,15,0,361.62790697674416,1.4461017687232078
217.0,218.0,20.0,38.0,10.0,21.0,14.4,73.0,4.9,0.0,12,16,0,374.6744186046512,1.5507039643154175
263.0,261.0,31.0,40.0,11.0,18.0,13.6,73.4,3.0,0.0,12,17,0,405.7710843373494,1.8913488165346433
291.0,225.0,29.0,40.0,10.0,18.0,13.3,72.2,6.3,0.0,12,18,0,416.90361445783134,2.0368081189535148
264.0,324.0,24.0,44.0,11.0,29.0,13.6,71.2,4.6,0.0,12,19,0,406.1686746987952,1.8937885026197991
324.0,324.0,28.0,45.0,12.0,22.0,12.9,70.6,2.4,0.0,12,20,0,430.0240963855422,2.2708785779946754
336.0,471.0,18.0,52.0,12.0,27.0,12.3,72.2,4.0,0.0,12,21,0,458.39130434782606,2.3492403892101965
391.0,585.0,22.0,45.0,12.0,43.0,12.8,71.2,1.9,0.0,12,22,0,456.66265060240966,2.6256081226123276
451.0,528.0,22.0,44.0,11.0,42.0,13.2,74.9,3.7,0.0,12,23,0,480.51807228915663,2.977593671998276
444.0,333.0,30.0,31.0,8.0,23.0,13.0,75.2,2.4,0.0,12,24,0,477.73493975903614,2.846856722539082
359.0,244.0,31.0,36.0,13.0,18.0,11.5,83.8,7.7,0.0,12,25,0,443.93975903614455,2.40015019200538
296.0,342.0,21.0,39.0,12.0,35.0,11.7,72.9,4.3,0.0,12,26,0,418.89156626506025,2.0050177737879245
350.0,259.0,27.0,29.0,12.0,11.0,12.4,68.4,5.6,0.0,12,27,0,440.3614457831325,2.2493720354037348
318.0,280.0,31.0,30.0,12.0,24.0,10.9,77.0,8.7,0.0,12,28,0,427.6385542168675,2.101224056880526
302.0,412.0,26.0,39.0,13.0,33.0,11.4,70.6,6.7,0.0,12,29,0,421.27710843373495,2.070356375575525
377.0,306.0,24.0,39.0,8.4,25.0,12.1,71.0,2.8,0.0,12,30,0,451.09638554216866,2.4920582923848427
344.7,422.0,23.0,37.0,11.0,29.0,12.6,69.9,5.1,0.0,12,31,0,438.2542168674699,2.2759657983482926
368.0,437.0,17.0,44.0,19.0,38.0,13.2,70.4,4.2,0.0,1,1,0,447.51807228915663,2.446294115255912
390.0,443.0,21.0,35.0,9.0,23.0,14.8,71.1,2.9,0.0,1,2,0,456.26506024096386,2.507032343876351
408.0,262.0,10.0,31.0,11.0,15.0,12.6,83.1,7.2,0.0,1,3,0,463.421686746988,2.499458200443189
310.0,322.0,14.0,30.0,10.0,19.0,11.9,87.3,5.6,0.0,1,4,0,424.4578313253012,1.949604792900126
322.0,170.0,20.0,25.0,10.0,11.0,13.4,78.4,9.7,0.0,1,5,0,429.2289156626506,2.0042159936848045
248.0,191.0,18.0,23.0,12.0,13.0,14.3,81.6,8.0,2.6,1,6,0,398.4651162790698,1.561406202728458
257.0,160.0,23.0,19.0,9.0,13.0,13.0,86.8,5.8,0.0,1,7,0,403.3855421686747,1.601535690106506
234.0,138.0,23.0,17.0,12.0,15.0,13.0,83.3,7.2,0.0,1,8,0,387.72093023255815,1.4572905864518741
196.0,181.0,21.0,26.0,13.0,21.0,13.3,74.3,10.8,0.0,1,9,0,358.5581395348837,1.328046518905104
238.0,328.0,12.0,41.0,16.0,43.0,13.1,72.2,6.0,0.0,1,10,0,456.41509433962267,1.6465157502360166
346.0,359.0,18.0,44.0,12.0,37.0,13.9,72.6,3.2,0.0,1,11,0,438.7710843373494,2.324164919316166
377.0,117.0,25.0,37.0,16.0,16.0,14.8,72.8,3.0,0.0,1,12,0,451.09638554216866,2.4774776103062255
321.0,58.0,27.0,22.0,15.0,9.0,15.8,74.6,5.5,0.0,1,13,0,428.8313253012048,2.0118758341263967
168.0,130.0,24.0,25.0,18.0,12.0,13.3,64.8,12.3,0.0,1,14,0,337.06976744186045,1.1878261154541043
186.0,341.0,7.0,65.0,23.0,35.0,11.2,71.6,10.1,0.0,1,15,0,406.60377358490564,1.566783532256048
338.0,437.0,31.0,56.0,19.0,40.0,12.6,73.7,4.0,0.0,1,16,0,437.7358490566038,2.486889517875117
415.0,296.0,25.0,45.0,13.0,24.0,13.4,75.0,3.6,0.0,1,17,0,466.2048192771084,2.789488391521704
313.0,324.0,20.0,52.0,11.0,33.0,12.6,78.6,5.6,0.0,1,18,0,425.65060240963857,2.228686088785636
310.0,410.0,16.0,68.0,9.0,56.0,15.1,72.1,3.7,0.0,1,19,0,424.4578313253012,2.351633553519568
361.0,164.0,9.0,38.0,7.0,9.0,18.2,64.8,3.3,0.0,1,20,0,444.73493975903614,2.291328636213373
205.0,55.0,10.0,27.0,7.0,8.0,16.8,79.5,13.4,6.6,1,21,0,365.4651162790698,1.3209027910554005
131.0,137.0,18.0,32.0,8.0,17.0,15.2,94.9,10.9,20.6,1,22,0,308.6744186046512,1.0254548703970647
203.0,154.0,15.0,30.0,8.0,16.0,13.0,93.4,4.1,0.1,1,23,0,363.93023255813955,1.3682936830705437
210.0,86.0,19.0,28.0,8.0,9.0,14.7,86.9,7.3,0.4,1,24,0,369.30232558139534,1.4102764469824411
157.0,104.0,27.0,25.0,8.0,9.0,13.8,83.6,7.9,0.2,1,25,0,328.62790697674416,1.1474329916120911
169.0,130.0,22.0,28.0,7.0,9.0,12.5,70.6,9.2,0.0,1,26,0,337.83720930232556,1.2097356072156582
205.0,128.0,25.0,31.0,7.0,11.0,11.2,78.0,12.5,0.0,1,27,0,365.4651162790698,1.4478274952022934
190.0,143.0,24.0,36.0,9.0,12.0,11.9,72.9,9.2,0.0,1,28,0,353.95348837209303,1.4093172561954193
207.0,229.0,26.0,48.0,11.0,19.0,12.2,70.1,7.4,0.0,1,29,0,367.0,1.6298379751779677
268.0,279.0,13.0,53.0,9.0,25.0,13.2,70.4,5.4,0.0,1,30,0,407.7590361445783,1.9385308383181714
281.0,156.0,18.0,36.0,7.0,10.0,14.6,73.7,8.2,1.4,1,31,0,412.9277108433735,1.8718154747064417
237.0,160.0,17.0,17.0,3.0,3.0,15.4,81.9,8.3,0.1,2,1,0,390.0232558139535,1.4378087642005573
244.0,138.0,5.0,21.0,3.0,4.0,12.2,95.0,11.7,0.0,2,2,0,395.3953488372093,1.4427727623621822
208.0,142.0,28.0,36.0,3.0,11.0,13.3,91.2,8.7,0.0,2,3,0,367.7674418604651,1.530299853550495
195.0,264.0,15.0,48.0,6.0,53.0,14.2,81.4,4.1,0.0,2,4,0,357.7906976744186,1.49846873616435
289.0,174.0,17.0,30.0,5.0,12.0,16.8,77.9,3.6,0.0,2,5,0,416.10843373493975,1.850388880088188
249.0,74.0,8.0,17.0,4.0,12.0,18.6,85.1,8.4,11.5,2,6,0,399.2325581395349,1.4489891934619974
154.0,97.0,25.0,22.0,4.0,11.0,16.4,93.6,18.3,14.2,2,7,0,326.3255813953488,1.0921683797336463
142.0,105.0,28.0,19.0,4.0,13.0,14.0,78.8,8.1,0.0,2,8,0,317.1162790697674,1.0191148195863544
153.0,152.0,26.0,27.0,4.0,18.0,13.7,76.5,9.9,0.0,2,9,0,325.5581395348837,1.13943918819581
220.0,170.0,25.0,42.0,6.0,25.0,13.7,77.5,6.2,0.4,2,10,0,376.9767441860465,1.636227075942251
245.0,264.0,30.0,53.0,7.0,31.0,15.3,74.2,4.3,0.0,2,11,0,396.16279069767444,1.914615909919853
287.0,219.0,24.0,45.0,4.0,27.0,16.7,79.3,2.6,0.0,2,12,0,415.3132530120482,2.0335692595956782
264.0,149.0,10.0,36.0,4.0,19.0,18.3,74.4,4.4,0.4,2,13,0,406.1686746987952,1.7282683775413366
217.0,117.0,14.0,28.0,3.0,14.0,17.4,86.7,10.3,3.0,2,14,0,374.6744186046512,1.4182619159825565
190.0,109.0,13.0,17.0,3.0,13.0,16.7,86.2,8.4,3.3,2,15,0,353.95348837209303,1.1645055839744451
184.0,107.0,28.0,22.0,5.0,15.0,15.4,91.4,9.7,0.1,2,16,0,349.3488372093023,1.2672719348182542
175.0,141.0,14.0,35.0,6.0,16.0,15.5,83.7,8.1,0.0,2,17,0,342.4418604651163,1.2609835768427633
198.0,148.0,17.0,43.0,7.0,19.0,18.1,73.7,8.2,0.0,2,18,0,360.09302325581393,1.478259918666761
194.0,153.0,4.0,43.0,6.0,21.0,18.3,80.1,4.8,0.0,2,19,0,357.0232558139535,1.3796456850524057
172.0,127.0,11.0,42.0,16.0,26.0,18.0,87.8,6.5,3.6,2,20,0,353.1360946745562,1.2939344036230376
149.0,109.0,27.0,23.0,12.0,21.0,21.0,72.3,8.1,0.0,2,21,0,323.8461538461538,1.086922963997846
149.0,73.0,39.0,23.0,14.0,16.0,18.7,78.8,14.9,0.4,2,22,0,322.48837209302326,1.1561113194996555
123.0,109.0,54.0,36.0,16.0,19.0,16.5,66.8,16.1,0.0,2,23,0,312.1301775147929,1.228696153244096
167.0,116.0,35.0,42.0,15.0,23.0,17.1,65.7,8.4,0.1,2,24,0,336.30232558139534,1.4085676019566848
165.0,87.0,19.0,42.0,16.0,18.0,17.2,65.5,6.7,0.2,2,25,0,334.7674418604651,1.303615262419058
140.0,67.0,8.0,28.0,14.0,16.0,15.7,68.3,8.8,3.9,2,26,0,315.5813953488372,0.9779858730744329
132.0,124.0,39.8,53.0,17.0,28.0,15.0,72.0,7.6,8.3,2,27,0,364.85207100591714,1.3548315566685454
168.0,110.0,45.0,41.0,14.0,22.0,15.0,69.7,7.3,0.0,2,28,0,337.06976744186045,1.4636702845447982
159.0,115.0,8.0,58.0,15.0,23.0,16.2,63.4,6.7,0.0,3,1,0,335.5621301775148,1.3595212291721046
176.0,76.0,22.0,37.0,14.0,20.0,15.6,81.7,6.0,7.3,3,2,0,343.2093023255814,1.3321839177929908
146.0,108.0,32.0,36.0,12.0,20.0,16.6,85.4,7.2,2.8,3,3,0,320.1860465116279,1.2220507687513662
176.0,82.0,36.0,23.0,12.0,16.0,18.2,80.4,6.6,0.2,3,4,0,343.2093023255814,1.2811125851636278
153.0,96.0,22.0,26.0,12.0,15.0,17.7,72.3,8.8,0.0,3,5,0,325.5581395348837,1.1070193375212414
135.0,94.0,39.0,44.0,14.0,20.0,17.7,66.1,7.8,0.0,3,6,0,317.98816568047334,1.2804043358639434
127.0,118.0,39.0,47.0,14.0,22.0,18.7,62.5,5.8,0.0,3,7,0,329.70414201183434,1.2664340025246963
156.0,97.0,33.0,36.0,14.0,17.0,19.8,63.6,5.8,0.0,3,8,0,327.86046511627904,1.2808074875133983
131.0,98.0,47.0,43.0,14.0,18.0,20.1,60.4,7.7,0.0,3,9,0,308.6744186046512,1.2965093067381404
145.0,134.0,36.0,54.0,16.0,21.0,19.6,57.1,7.2,0.0,3,10,0,323.8461538461538,1.41159960569786
154.0,84.0,34.0,32.0,13.0,18.0,21.4,60.5,10.6,0.9,3,11,0,326.3255813953488,1.238167169252084
120.0,150.0,19.0,62.0,17.0,22.0,21.2,61.5,7.3,0.0,3,12,0,329.70414201183434,1.2546445022064978
157.0,144.0,22.0,46.0,13.0,24.0,20.1,62.8,4.6,0.0,3,13,0,341.42011834319527,1.3167149949928731
167.0,84.0,35.0,37.0,15.0,19.0,18.0,73.7,6.0,0.1,3,14,0,336.30232558139534,1.3606626787342864
149.0,93.0,43.0,33.0,14.0,17.0,18.7,71.6,8.1,0.0,3,15,0,322.48837209302326,1.2737054857664707
142.0,121.0,46.0,37.0,17.0,20.0,19.6,66.6,8.0,0.0,3,16,0,317.98816568047334,1.2920799770205342
160.0,108.0,47.0,43.0,15.0,19.0,21.2,60.4,7.8,0.0,3,17,0,330.93023255813955,1.45171136423225
139.0,139.0,40.0,44.0,17.0,13.0,21.1,62.7,5.3,0.0,3,18,0,314.8139534883721,1.3075140412660493
158.0,142.0,24.0,43.0,16.0,18.0,22.7,60.5,5.1,0.0,3,19,0,329.3953488372093,1.3052204733812083
159.0,122.0,43.0,22.0,12.0,12.0,25.7,52.7,7.4,0.0,3,20,0,330.16279069767444,1.2225276263990597
